compound_fraction_number,plate_id,section_id,site,modality_name,col,cell_name,timepoint_id,modality_target,tp_time,plate_name,row,id,cell_code,stack_name,annotation,category,phenotype,uri
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,ba0d5e25-0a08-4d69-8bfe-4841417e9cc5,5,BrightField,7,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,,,Azoxy-Bix-Fluop,B,a76443f2-a822-452a-98d7-1249545e49d0,BOTRCI,NileRed_WGA_CFW,1,Morphology,GermInhib,file:///images/a76443f2-a822-452a-98d7-1249545e49d0.tif
NLL9765-4-1,85afdfa5-cc49-4997-bcdf-5b801302ecba,d7f6a6d0-410b-4b2a-910c-7e39653aade2,8,NileRed,2,Botrytis cinerea Pers. 1801,60d53bf6-6766-45a2-a789-955784215552,Lipids,00:00:00,LDtest-set1-P3-R3,E,52f68e8a-855e-4778-ad46-4f272b5512f8,BOTRCI,NileRed_WGA_CFW,1,Lipid,LDblur,file:///images/52f68e8a-855e-4778-ad46-4f272b5512f8.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,868f820e-4d28-4b22-a877-742ae062aaf6,6,CFW,5,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,"Glucans, Chitin",,PolyoxB-Caspo,B,5e92837e-27be-45c3-b1ff-1b4096392c87,BOTRCI,WGA_NileRed_CFW,2,Cell wall,CWsepta,file:///images/5e92837e-27be-45c3-b1ff-1b4096392c87.tif
NLL9765-4-1,85afdfa5-cc49-4997-bcdf-5b801302ecba,d7f6a6d0-410b-4b2a-910c-7e39653aade2,5,CFW,2,Botrytis cinerea Pers. 1801,60d53bf6-6766-45a2-a789-955784215552,"Glucans, Chitin",00:00:00,LDtest-set1-P3-R3,E,05b4f1b9-9d19-42ca-9ab5-d2f4ce69e227,BOTRCI,NileRed_WGA_CFW,3,Cell wall,CFWbright,file:///images/05b4f1b9-9d19-42ca-9ab5-d2f4ce69e227.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,9a9b0f1e-135c-48ef-9d72-5afb35bd4952,7,BrightField,6,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,,,LDtest-DataGen-24h-2,G,98e8fa96-34b3-4ac8-aff8-cc6d05cb4907,BOTRCI,NileRed_WGA_CFW,0,Morphology,FullGerm,file:///images/98e8fa96-34b3-4ac8-aff8-cc6d05cb4907.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,f8d7aa86-2c49-4b8a-be60-b2b42cbbf873,4,BrightField,5,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,,,LDtest-DataGen-24h-2,A,68e00ab6-f7dc-4f92-a98d-33266cff7027,BOTRCI,NileRed_WGA_CFW,4,Morphology,GermAgglo,file:///images/68e00ab6-f7dc-4f92-a98d-33266cff7027.tif
NLL9765-4-1,1256a0da-160d-40db-9ad8-576fe0b74ee5,5925d272-d520-4153-b843-02fd29f603c0,4,CFW,4,Botrytis cinerea Pers. 1801,64ea1a53-dd08-4817-8607-d56a1c5f8a41,"Glucans, Chitin",00:00:00,LDtest-set1-P3-R1,E,482342d6-7960-40fe-8189-d8feab75960d,BOTRCI,NileRed_WGA_CFW,3,Cell wall,CFWbright,file:///images/482342d6-7960-40fe-8189-d8feab75960d.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,12b063db-40b2-4819-90d4-405d3a70c684,6,BrightField,8,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,,,LDtest-DataGen-24h-1,A,cb54a0c5-8509-41eb-8272-fda1e13b6a53,BOTRCI,NileRed_WGA_CFW,2,Morphology,GermEntangled,file:///images/cb54a0c5-8509-41eb-8272-fda1e13b6a53.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,71ee70e7-6b7e-4376-874a-8fa94845580f,5,BrightField,5,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,,,Fenpro-Prothio-Fenhe,C,4cc8d3a7-6293-4673-b218-43ab86ecccb7,BOTRCI,WGA_NileRed_CFW,0,Morphology,FullGerm,file:///images/4cc8d3a7-6293-4673-b218-43ab86ecccb7.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,fd57e84c-3047-4342-a4f3-88f81b64915c,5,BrightField,2,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,,,Azoxy-Bix-Fluop,A,b6491623-5719-4ea8-a78f-538d333b7848,BOTRCI,NileRed_WGA_CFW,1,Morphology,GermInhib,file:///images/b6491623-5719-4ea8-a78f-538d333b7848.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,e7139b27-b888-4528-891c-fd274aa23255,3,NileRed,4,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,Lipids,,Fenpro-Prothio-Fenhe,A,42567677-12b6-4ec7-9f1d-64ea8f99387e,BOTRCI,WGA_NileRed_CFW,1,Lipid,LDblur,file:///images/42567677-12b6-4ec7-9f1d-64ea8f99387e.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,f8d7aa86-2c49-4b8a-be60-b2b42cbbf873,3,BrightField,2,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,,,LDtest-DataGen-24h-2,A,78e69fa5-197e-49a5-a719-086719af488b,BOTRCI,NileRed_WGA_CFW,4,Morphology,GermAgglo,file:///images/78e69fa5-197e-49a5-a719-086719af488b.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,bafda73b-a28e-4ca1-8cbb-3c41b0496e3b,2,BrightField,6,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,,,LDtest-DataGen-24h-1,B,e452031b-c0d9-4ca4-9d3b-724979463678,BOTRCI,NileRed_WGA_CFW,6,Morphology,GermNone,file:///images/e452031b-c0d9-4ca4-9d3b-724979463678.tif
NLL9765-4-1,85afdfa5-cc49-4997-bcdf-5b801302ecba,d6b466a4-9b40-4643-a371-bebee03352a6,12,CFW,1,Botrytis cinerea Pers. 1801,60d53bf6-6766-45a2-a789-955784215552,"Glucans, Chitin",00:00:00,LDtest-set1-P3-R3,E,fbf043af-6432-4176-a2a5-75c1217b3093,BOTRCI,NileRed_WGA_CFW,3,Cell wall,CFWbright,file:///images/fbf043af-6432-4176-a2a5-75c1217b3093.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,fd57e84c-3047-4342-a4f3-88f81b64915c,2,WGA,3,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,Chitin,,Azoxy-Bix-Fluop,C,76a46109-f568-4d6c-a93f-88cb9164c6fe,BOTRCI,NileRed_WGA_CFW,1,Apical cell wall,WGAweak,file:///images/76a46109-f568-4d6c-a93f-88cb9164c6fe.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,3,WGA,2,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Chitin,,PolyoxB-Caspo,E,07dcf3ae-fd7c-4211-a3ab-d446bd3ea0f1,BOTRCI,WGA_NileRed_CFW,3,Apical cell wall,ACWapex,file:///images/07dcf3ae-fd7c-4211-a3ab-d446bd3ea0f1.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,4,CFW,3,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,"Glucans, Chitin",,PolyoxB-Caspo,F,b35644f4-7809-4a96-b3ec-ba249636df55,BOTRCI,WGA_NileRed_CFW,2,Cell wall,CWsepta,file:///images/b35644f4-7809-4a96-b3ec-ba249636df55.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,868f820e-4d28-4b22-a877-742ae062aaf6,6,WGA,6,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Chitin,,PolyoxB-Caspo,G,f318abc6-df38-4146-81e8-82753f3450d9,BOTRCI,WGA_NileRed_CFW,3,Apical cell wall,ACWapex,file:///images/f318abc6-df38-4146-81e8-82753f3450d9.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,f8d7aa86-2c49-4b8a-be60-b2b42cbbf873,2,NileRed,5,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,Lipids,,LDtest-DataGen-24h-2,A,0892c226-7bfe-4d26-8232-48a961c84f3a,BOTRCI,NileRed_WGA_CFW,3,Lipid,LDhyph,file:///images/0892c226-7bfe-4d26-8232-48a961c84f3a.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,9a9b0f1e-135c-48ef-9d72-5afb35bd4952,6,NileRed,1,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,Lipids,,LDtest-DataGen-24h-2,G,ea6a2c6c-2c47-4e1c-9c86-f8f6583c125a,BOTRCI,NileRed_WGA_CFW,0,Lipid,LDdroplets,file:///images/ea6a2c6c-2c47-4e1c-9c86-f8f6583c125a.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,71ee70e7-6b7e-4376-874a-8fa94845580f,2,WGA,5,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,Chitin,,Fenpro-Prothio-Fenhe,E,c8fd0722-1a4d-46b9-93b4-a5700cb4e54a,BOTRCI,WGA_NileRed_CFW,3,Apical cell wall,ACWapex,file:///images/c8fd0722-1a4d-46b9-93b4-a5700cb4e54a.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,c4f8111f-9e92-4e94-8bac-a5c3fbeaa1b9,6,BrightField,5,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,,,LDtest-DataGen-24h-1,G,8e33c3e8-8601-44ed-b7aa-5d980997c44a,BOTRCI,NileRed_WGA_CFW,3,Morphology,GlucanSynInhib,file:///images/8e33c3e8-8601-44ed-b7aa-5d980997c44a.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,f8d7aa86-2c49-4b8a-be60-b2b42cbbf873,9,CFW,8,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,"Glucans, Chitin",,LDtest-DataGen-24h-2,A,61b9d17d-216b-4b26-afa1-d7f48ffb06da,BOTRCI,NileRed_WGA_CFW,4,Cell wall,CWswell,file:///images/61b9d17d-216b-4b26-afa1-d7f48ffb06da.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,e7139b27-b888-4528-891c-fd274aa23255,4,CFW,1,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,"Glucans, Chitin",,Fenpro-Prothio-Fenhe,F,268e1982-9f9f-47b0-b7a3-227af40da5ad,BOTRCI,WGA_NileRed_CFW,0,Cell wall,CWclust,file:///images/268e1982-9f9f-47b0-b7a3-227af40da5ad.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,9a9b0f1e-135c-48ef-9d72-5afb35bd4952,2,CFW,7,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,"Glucans, Chitin",,LDtest-DataGen-24h-2,G,6bc6a0a7-8364-4e81-9f63-7a7f26173e61,BOTRCI,NileRed_WGA_CFW,2,Cell wall,CWsepta,file:///images/6bc6a0a7-8364-4e81-9f63-7a7f26173e61.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,ba0d5e25-0a08-4d69-8bfe-4841417e9cc5,6,WGA,8,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,Chitin,,Azoxy-Bix-Fluop,B,6d581ee5-d9f6-4147-bca4-8d57be42fd4c,BOTRCI,NileRed_WGA_CFW,1,Apical cell wall,WGAweak,file:///images/6d581ee5-d9f6-4147-bca4-8d57be42fd4c.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,bafda73b-a28e-4ca1-8cbb-3c41b0496e3b,2,NileRed,4,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,Lipids,,LDtest-DataGen-24h-1,B,565af297-4ac7-470b-8896-9a2fc291d10f,BOTRCI,NileRed_WGA_CFW,1,Lipid,LDblur,file:///images/565af297-4ac7-470b-8896-9a2fc291d10f.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,ba0d5e25-0a08-4d69-8bfe-4841417e9cc5,4,BrightField,8,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,,,Azoxy-Bix-Fluop,B,ddf1b154-753c-4295-8765-333eef951351,BOTRCI,NileRed_WGA_CFW,1,Morphology,GermInhib,file:///images/ddf1b154-753c-4295-8765-333eef951351.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,12b063db-40b2-4819-90d4-405d3a70c684,6,NileRed,12,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,Lipids,,LDtest-DataGen-24h-1,A,47292632-bc72-420f-9686-049e513beb9a,BOTRCI,NileRed_WGA_CFW,2,Lipid,LDlarge,file:///images/47292632-bc72-420f-9686-049e513beb9a.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,4,CFW,4,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,"Glucans, Chitin",,PolyoxB-Caspo,C,0570259f-8ee2-463d-949d-099c48bc7a20,BOTRCI,WGA_NileRed_CFW,2,Cell wall,CWsepta,file:///images/0570259f-8ee2-463d-949d-099c48bc7a20.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,c0b1f2b0-864e-44c5-90c9-502ec55219f2,3,CFW,2,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,"Glucans, Chitin",,LDtest-DataGen-24h-1,C,10aa1234-b7f1-4c67-8e87-7519ad28434d,BOTRCI,NileRed_WGA_CFW,2,Cell wall,CWsepta,file:///images/10aa1234-b7f1-4c67-8e87-7519ad28434d.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,33f74b26-b709-49e4-994c-3b49e7cba8f0,4,NileRed,12,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,Lipids,,Fenpro-Prothio-Fenhe,A,db5001dc-327a-49a0-bf61-93d10c690031,BOTRCI,WGA_NileRed_CFW,1,Lipid,LDblur,file:///images/db5001dc-327a-49a0-bf61-93d10c690031.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,e7139b27-b888-4528-891c-fd274aa23255,3,CFW,3,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,"Glucans, Chitin",,Fenpro-Prothio-Fenhe,B,92e7dc1d-3f1e-43fa-9101-9408d4112eea,BOTRCI,WGA_NileRed_CFW,0,Cell wall,CWclust,file:///images/92e7dc1d-3f1e-43fa-9101-9408d4112eea.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,fd57e84c-3047-4342-a4f3-88f81b64915c,1,CFW,2,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,"Glucans, Chitin",,Azoxy-Bix-Fluop,A,1c8560dd-92b0-48d2-bc2d-811801ca2485,BOTRCI,NileRed_WGA_CFW,1,Cell wall,CFWweak,file:///images/1c8560dd-92b0-48d2-bc2d-811801ca2485.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,f8d7aa86-2c49-4b8a-be60-b2b42cbbf873,1,CFW,12,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,"Glucans, Chitin",,LDtest-DataGen-24h-2,A,68aad8b0-9e28-43e5-a4a4-8b596fbd9c9a,BOTRCI,NileRed_WGA_CFW,4,Cell wall,CWswell,file:///images/68aad8b0-9e28-43e5-a4a4-8b596fbd9c9a.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,71ee70e7-6b7e-4376-874a-8fa94845580f,4,WGA,6,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,Chitin,,Fenpro-Prothio-Fenhe,C,18b88953-9c0a-48bd-ac8d-2f7e1743bb70,BOTRCI,WGA_NileRed_CFW,3,Apical cell wall,ACWapex,file:///images/18b88953-9c0a-48bd-ac8d-2f7e1743bb70.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,c4f8111f-9e92-4e94-8bac-a5c3fbeaa1b9,5,NileRed,7,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,Lipids,,LDtest-DataGen-24h-1,G,d8dff974-54bc-407d-b7f4-d55569348279,BOTRCI,NileRed_WGA_CFW,3,Lipid,LDhyph,file:///images/d8dff974-54bc-407d-b7f4-d55569348279.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,c0b1f2b0-864e-44c5-90c9-502ec55219f2,2,CFW,9,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,"Glucans, Chitin",,LDtest-DataGen-24h-1,C,1ae37a5d-61be-414b-bdad-6685379db4c3,BOTRCI,NileRed_WGA_CFW,2,Cell wall,CWsepta,file:///images/1ae37a5d-61be-414b-bdad-6685379db4c3.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,1,CFW,1,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,"Glucans, Chitin",,PolyoxB-Caspo,B,991aa371-8dea-4cfa-98d1-2955b2af654e,BOTRCI,WGA_NileRed_CFW,2,Cell wall,CWsepta,file:///images/991aa371-8dea-4cfa-98d1-2955b2af654e.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,2,CFW,3,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,"Glucans, Chitin",,PolyoxB-Caspo,B,535f4ee4-dee9-4694-b146-62d9b2afca69,BOTRCI,WGA_NileRed_CFW,2,Cell wall,CWsepta,file:///images/535f4ee4-dee9-4694-b146-62d9b2afca69.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,ba0d5e25-0a08-4d69-8bfe-4841417e9cc5,2,CFW,7,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,"Glucans, Chitin",,Azoxy-Bix-Fluop,E,407d3abf-6dd4-4bfe-af0d-45e0a9cda1e4,BOTRCI,NileRed_WGA_CFW,1,Cell wall,CFWweak,file:///images/407d3abf-6dd4-4bfe-af0d-45e0a9cda1e4.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,e7139b27-b888-4528-891c-fd274aa23255,6,CFW,2,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,"Glucans, Chitin",,Fenpro-Prothio-Fenhe,F,0037a064-ef3e-4b89-bd13-04059f583758,BOTRCI,WGA_NileRed_CFW,0,Cell wall,CWclust,file:///images/0037a064-ef3e-4b89-bd13-04059f583758.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,e7139b27-b888-4528-891c-fd274aa23255,2,NileRed,3,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,Lipids,,Fenpro-Prothio-Fenhe,C,9f2b287a-af4d-44c7-ac38-2aaf2bc345cf,BOTRCI,WGA_NileRed_CFW,1,Lipid,LDblur,file:///images/9f2b287a-af4d-44c7-ac38-2aaf2bc345cf.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,ba0d5e25-0a08-4d69-8bfe-4841417e9cc5,1,BrightField,6,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,,,Azoxy-Bix-Fluop,E,d5c29e5e-237f-4ae6-8e0e-3d1691f7e84e,BOTRCI,NileRed_WGA_CFW,1,Morphology,GermInhib,file:///images/d5c29e5e-237f-4ae6-8e0e-3d1691f7e84e.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,d29d8a85-b3a9-4eb5-82cf-165c736bd650,6,CFW,3,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,"Glucans, Chitin",,LDtest-DataGen-24h-1,D,ae97e730-9bcd-41e4-8398-719ca82ac929,BOTRCI,NileRed_WGA_CFW,2,Cell wall,CWsepta,file:///images/ae97e730-9bcd-41e4-8398-719ca82ac929.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,083315bb-439d-4ddf-b3db-2dcf9a69fadd,6,BrightField,2,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,,,LDtest-DataGen-24h-2,D,5bf9d905-9aa6-4deb-b535-99edbe05a45a,BOTRCI,NileRed_WGA_CFW,0,Morphology,FullGerm,file:///images/5bf9d905-9aa6-4deb-b535-99edbe05a45a.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,e7139b27-b888-4528-891c-fd274aa23255,5,NileRed,4,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,Lipids,,Fenpro-Prothio-Fenhe,E,19536d94-10f8-4861-9bf3-834a207a2642,BOTRCI,WGA_NileRed_CFW,1,Lipid,LDblur,file:///images/19536d94-10f8-4861-9bf3-834a207a2642.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,fd57e84c-3047-4342-a4f3-88f81b64915c,3,NileRed,2,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,Lipids,,Azoxy-Bix-Fluop,D,e1c8a406-1d31-497c-bc23-24fc2165bacf,BOTRCI,NileRed_WGA_CFW,1,Lipid,LDblur,file:///images/e1c8a406-1d31-497c-bc23-24fc2165bacf.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,083315bb-439d-4ddf-b3db-2dcf9a69fadd,9,BrightField,9,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,,,LDtest-DataGen-24h-2,D,4b56fbbd-c301-4d6e-9261-61369c08c8db,BOTRCI,NileRed_WGA_CFW,0,Morphology,FullGerm,file:///images/4b56fbbd-c301-4d6e-9261-61369c08c8db.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,083315bb-439d-4ddf-b3db-2dcf9a69fadd,2,BrightField,6,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,,,LDtest-DataGen-24h-2,D,bce78e9d-7425-49a4-9e23-765ec22d38bc,BOTRCI,NileRed_WGA_CFW,0,Morphology,FullGerm,file:///images/bce78e9d-7425-49a4-9e23-765ec22d38bc.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,71ee70e7-6b7e-4376-874a-8fa94845580f,1,BrightField,6,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,,,Fenpro-Prothio-Fenhe,F,489632a7-2867-4e44-b903-b341c267de8e,BOTRCI,WGA_NileRed_CFW,0,Morphology,FullGerm,file:///images/489632a7-2867-4e44-b903-b341c267de8e.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,4,NileRed,1,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Lipids,,PolyoxB-Caspo,A,03f6c675-2f94-4070-8c01-bbb569d16f24,BOTRCI,WGA_NileRed_CFW,0,Lipid,LDdroplets,file:///images/03f6c675-2f94-4070-8c01-bbb569d16f24.tif
NLL9765-4-1,85afdfa5-cc49-4997-bcdf-5b801302ecba,97e316ac-c339-44bd-ac6d-11fcf4728539,3,NileRed,4,Botrytis cinerea Pers. 1801,60d53bf6-6766-45a2-a789-955784215552,Lipids,00:00:00,LDtest-set1-P3-R3,E,da284cd0-5466-443d-b846-c12f355bb341,BOTRCI,NileRed_WGA_CFW,1,Lipid,LDblur,file:///images/da284cd0-5466-443d-b846-c12f355bb341.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,d29d8a85-b3a9-4eb5-82cf-165c736bd650,6,CFW,4,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,"Glucans, Chitin",,LDtest-DataGen-24h-1,D,fc0c3e0b-7374-4624-9027-eb8d468dec86,BOTRCI,NileRed_WGA_CFW,2,Cell wall,CWsepta,file:///images/fc0c3e0b-7374-4624-9027-eb8d468dec86.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,c0b1f2b0-864e-44c5-90c9-502ec55219f2,6,BrightField,7,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,,,LDtest-DataGen-24h-1,C,4a22a85c-51fa-4531-9058-88c33763d366,BOTRCI,NileRed_WGA_CFW,1,Morphology,GermInhib,file:///images/4a22a85c-51fa-4531-9058-88c33763d366.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,0882609e-b2bc-4721-89bc-d9339467b199,1,BrightField,11,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,,,LDtest-DataGen-24h-1,E,da313908-f053-4b61-8059-677ce00670a1,BOTRCI,NileRed_WGA_CFW,1,Morphology,GermInhib,file:///images/da313908-f053-4b61-8059-677ce00670a1.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,3,NileRed,2,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Lipids,,PolyoxB-Caspo,E,3ce01327-2f33-4ef8-a33b-8f049d911af7,BOTRCI,WGA_NileRed_CFW,0,Lipid,LDdroplets,file:///images/3ce01327-2f33-4ef8-a33b-8f049d911af7.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,33f74b26-b709-49e4-994c-3b49e7cba8f0,5,BrightField,10,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,,,Fenpro-Prothio-Fenhe,C,ebfef34c-bc4f-4c6d-b1ee-ba78fd7910ab,BOTRCI,WGA_NileRed_CFW,6,Morphology,GermNone,file:///images/ebfef34c-bc4f-4c6d-b1ee-ba78fd7910ab.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,f8d7aa86-2c49-4b8a-be60-b2b42cbbf873,3,NileRed,3,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,Lipids,,LDtest-DataGen-24h-2,A,1f623df1-6cf6-4bd5-8385-f45cd7fc1b35,BOTRCI,NileRed_WGA_CFW,3,Lipid,LDhyph,file:///images/1f623df1-6cf6-4bd5-8385-f45cd7fc1b35.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,d29d8a85-b3a9-4eb5-82cf-165c736bd650,5,BrightField,8,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,,,LDtest-DataGen-24h-1,D,a86e3b58-329f-4c28-ac32-b6d43c27a95c,BOTRCI,NileRed_WGA_CFW,0,Morphology,FullGerm,file:///images/a86e3b58-329f-4c28-ac32-b6d43c27a95c.tif
